Date,Open,High,Low,Close,Adj Close,Volume
2017-10-26,1.210000,1.225000,1.210000,1.215000,1.198786,1956200
2017-10-27,1.215000,1.220000,1.210000,1.210000,1.193852,644000
2017-10-30,1.210000,1.225000,1.205000,1.205000,1.188919,1800000
2017-10-31,1.215000,1.215000,1.205000,1.210000,1.193852,764200
2017-11-01,1.210000,1.220000,1.210000,1.215000,1.198786,1092000
2017-11-02,1.210000,1.225000,1.210000,1.220000,1.203719,2220400
2017-11-03,1.225000,1.235000,1.225000,1.230000,1.213585,1380600
2017-11-06,1.235000,1.240000,1.235000,1.240000,1.223452,568000
2017-11-07,1.240000,1.270000,1.240000,1.260000,1.243185,1350600
2017-11-08,1.265000,1.300000,1.265000,1.295000,1.277718,70400
2017-11-09,1.300000,1.355000,1.300000,1.350000,1.331984,2854200
2017-11-10,1.350000,1.355000,1.350000,1.350000,1.331984,893000
2017-11-13,1.350000,1.350000,1.345000,1.350000,1.331984,1842200
2017-11-14,1.345000,1.345000,1.310000,1.325000,1.307317,349000
2017-11-15,1.320000,1.320000,1.315000,1.315000,1.297451,1522400
2017-11-16,1.310000,1.315000,1.300000,1.310000,1.292518,465800
2017-11-17,1.310000,1.335000,1.310000,1.310000,1.292518,2120200
2017-11-20,1.310000,1.310000,1.290000,1.290000,1.272785,2400
2017-11-21,1.300000,1.300000,1.270000,1.270000,1.253051,5000
2017-11-22,1.300000,1.310000,1.295000,1.300000,1.282651,999200
2017-11-23,1.300000,1.300000,1.300000,1.300000,1.282651,0
2017-11-24,1.300000,1.335000,1.300000,1.300000,1.282651,457000
2017-11-27,1.300000,1.300000,1.300000,1.300000,1.282651,10000
2017-11-28,1.285000,1.300000,1.285000,1.300000,1.282651,67800
2017-11-29,1.300000,1.325000,1.285000,1.325000,1.307317,545400
2017-11-30,1.325000,1.325000,1.325000,1.325000,1.307317,0
2017-12-01,1.325000,1.325000,1.325000,1.325000,1.307317,0
2017-12-04,1.345000,1.370000,1.325000,1.370000,1.351717,310800
2017-12-05,1.370000,1.375000,1.365000,1.375000,1.356650,484000
2017-12-06,1.380000,1.450000,1.380000,1.420000,1.401050,680400
2017-12-07,1.415000,1.445000,1.385000,1.410000,1.391183,968800
2017-12-08,1.415000,1.415000,1.410000,1.410000,1.391183,10000
2017-12-11,1.420000,1.430000,1.415000,1.430000,1.410916,1607000
2017-12-12,1.440000,1.460000,1.440000,1.455000,1.435583,419400
2017-12-13,1.460000,1.495000,1.445000,1.450000,1.430649,817400
2017-12-14,1.450000,1.475000,1.445000,1.475000,1.455316,373600
2017-12-15,1.450000,1.485000,1.450000,1.480000,1.460249,308000
2017-12-18,1.500000,1.610000,1.470000,1.490000,1.470116,562500
2017-12-19,1.500000,1.500000,1.410000,1.420000,1.401050,593800
2017-12-20,1.420000,1.450000,1.410000,1.450000,1.430649,172900
2017-12-21,1.450000,1.450000,1.410000,1.450000,1.430649,227800
2017-12-22,1.450000,1.460000,1.440000,1.450000,1.430649,421900
2017-12-25,1.450000,1.450000,1.450000,1.450000,1.430649,0
2017-12-26,1.440000,1.440000,1.430000,1.430000,1.410916,36700
2017-12-27,1.430000,1.440000,1.420000,1.420000,1.401050,222500
2017-12-28,1.430000,1.430000,1.400000,1.410000,1.391183,576200
2017-12-29,1.410000,1.440000,1.340000,1.440000,1.420783,1539200
2018-01-02,1.430000,1.440000,1.410000,1.430000,1.410916,70300
2018-01-03,1.400000,1.400000,1.400000,1.400000,1.381317,390000
2018-01-04,1.400000,1.430000,1.400000,1.410000,1.391183,634200
2018-01-05,1.410000,1.450000,1.400000,1.440000,1.420783,1203700
2018-01-08,1.440000,1.440000,1.410000,1.440000,1.420783,502000
2018-01-09,1.440000,1.460000,1.430000,1.440000,1.420783,168500
2018-01-10,1.430000,1.430000,1.420000,1.430000,1.410916,562000
2018-01-11,1.420000,1.460000,1.420000,1.460000,1.440516,2076900
2018-01-12,1.460000,1.500000,1.460000,1.480000,1.460249,886100
2018-01-15,1.490000,1.500000,1.480000,1.490000,1.470116,316300
2018-01-16,1.490000,1.490000,1.460000,1.470000,1.450382,873200
2018-01-17,1.480000,1.490000,1.470000,1.480000,1.460249,524200
2018-01-18,1.480000,1.500000,1.480000,1.500000,1.479982,686300
2018-01-19,1.500000,1.500000,1.490000,1.500000,1.479982,324200
2018-01-22,1.490000,1.490000,1.460000,1.470000,1.450382,735300
2018-01-23,1.480000,1.480000,1.450000,1.460000,1.440516,740600
2018-01-24,1.490000,1.510000,1.480000,1.500000,1.479982,3335500
2018-01-25,1.500000,1.510000,1.490000,1.500000,1.479982,299400
2018-01-26,1.500000,1.600000,1.500000,1.560000,1.539181,1743200
2018-01-29,1.570000,1.620000,1.570000,1.590000,1.568781,538400
2018-01-30,1.600000,1.640000,1.550000,1.560000,1.539181,185600
2018-02-02,1.520000,1.550000,1.510000,1.540000,1.519448,441300
2018-02-05,1.540000,1.600000,1.530000,1.600000,1.578648,198100
2018-02-06,1.580000,1.580000,1.490000,1.550000,1.529315,558300
2018-02-07,1.550000,1.600000,1.550000,1.590000,1.568781,459100
2018-02-08,1.610000,1.630000,1.610000,1.630000,1.608247,1028300
2018-02-09,1.550000,1.630000,1.540000,1.600000,1.578648,542200
2018-02-12,1.600000,1.600000,1.580000,1.580000,1.558915,300000
2018-02-13,1.580000,1.580000,1.550000,1.560000,1.539181,204100
2018-02-14,1.560000,1.560000,1.530000,1.550000,1.529315,91700
2018-02-15,1.650000,1.650000,1.580000,1.580000,1.558915,1300
2018-02-16,null,null,null,null,null,null
2018-02-19,1.540000,1.680000,1.520000,1.590000,1.568781,396900
2018-02-20,1.600000,1.600000,1.580000,1.590000,1.568781,105400
2018-02-21,1.590000,1.660000,1.590000,1.600000,1.578648,561200
2018-02-22,1.640000,1.660000,1.600000,1.640000,1.618114,132300
2018-02-23,1.640000,1.640000,1.610000,1.610000,1.588514,47700
2018-02-26,1.640000,1.650000,1.630000,1.640000,1.618114,200100
2018-02-27,1.650000,1.680000,1.640000,1.650000,1.627980,765200
2018-02-28,1.650000,1.680000,1.650000,1.670000,1.647713,463300
2018-03-01,1.660000,1.800000,1.650000,1.700000,1.677313,499300
2018-03-02,1.680000,1.700000,1.660000,1.690000,1.667446,118800
2018-03-05,1.730000,1.730000,1.680000,1.680000,1.657580,562200
2018-03-06,1.680000,1.750000,1.680000,1.720000,1.697046,639400
2018-03-07,1.720000,1.730000,1.680000,1.710000,1.687180,333200
2018-03-08,1.710000,1.710000,1.680000,1.690000,1.667446,101100
2018-03-09,1.690000,1.740000,1.680000,1.710000,1.687180,46500
2018-03-12,1.750000,1.750000,1.720000,1.740000,1.716779,315400
2018-03-13,1.740000,1.790000,1.740000,1.750000,1.726646,282800
2018-03-14,1.750000,1.770000,1.720000,1.750000,1.726646,459400
2018-03-15,1.730000,1.730000,1.620000,1.630000,1.608247,767400
2018-03-16,1.640000,1.680000,1.630000,1.650000,1.627980,271100
2018-03-19,1.650000,1.660000,1.630000,1.660000,1.637847,57500
2018-03-20,1.610000,1.630000,1.610000,1.630000,1.608247,190700
2018-03-21,1.630000,1.630000,1.620000,1.620000,1.598381,351000
2018-03-22,1.620000,1.680000,1.620000,1.680000,1.657580,90800
2018-03-23,1.630000,1.680000,1.620000,1.650000,1.627980,367800
2018-03-26,1.670000,1.670000,1.600000,1.600000,1.578648,1035000
2018-03-27,1.600000,1.600000,1.490000,1.510000,1.489849,1484800
2018-03-28,1.500000,1.520000,1.480000,1.520000,1.499715,151000
2018-03-29,1.510000,1.510000,1.480000,1.490000,1.470116,1797600
2018-03-30,1.470000,1.480000,1.440000,1.450000,1.430649,155700
2018-04-02,1.450000,1.450000,1.380000,1.400000,1.381317,888400
2018-04-03,1.400000,1.400000,1.380000,1.400000,1.381317,180800
2018-04-04,1.400000,1.410000,1.300000,1.300000,1.282651,765100
2018-04-05,1.300000,1.450000,1.260000,1.350000,1.331984,742600
2018-04-06,1.370000,1.400000,1.360000,1.370000,1.351717,91500
2018-04-09,1.370000,1.410000,1.340000,1.410000,1.391183,110800
2018-04-10,1.380000,1.580000,1.380000,1.550000,1.529315,319600
2018-04-11,1.550000,1.560000,1.500000,1.520000,1.499715,1227300
2018-04-12,1.520000,1.550000,1.510000,1.550000,1.529315,98900
2018-04-13,1.520000,1.520000,1.500000,1.500000,1.479982,5700
2018-04-16,1.510000,1.530000,1.440000,1.500000,1.479982,432200
2018-04-17,1.440000,1.490000,1.430000,1.460000,1.440516,76800
2018-04-18,1.440000,1.540000,1.430000,1.540000,1.519448,133300
2018-04-19,1.490000,1.500000,1.470000,1.470000,1.450382,46300
2018-04-20,1.500000,1.500000,1.460000,1.470000,1.450382,116500
2018-04-23,1.470000,1.470000,1.460000,1.470000,1.450382,71900
2018-04-24,1.470000,1.470000,1.450000,1.450000,1.430649,186400
2018-04-25,1.470000,1.500000,1.470000,1.500000,1.479982,1100
2018-04-26,1.500000,1.500000,1.450000,1.450000,1.430649,11100
2018-04-27,1.450000,1.450000,1.450000,1.450000,1.430649,2000
2018-04-30,1.440000,1.510000,1.440000,1.510000,1.489849,115900
2018-05-02,1.510000,1.510000,1.510000,1.510000,1.489849,0
2018-05-03,1.510000,1.510000,1.510000,1.510000,1.489849,0
2018-05-04,1.480000,1.500000,1.450000,1.500000,1.479982,765700
2018-05-07,1.460000,1.470000,1.460000,1.470000,1.450382,23500
2018-05-08,1.480000,1.490000,1.480000,1.480000,1.460249,457600
2018-05-14,1.520000,1.550000,1.520000,1.550000,1.529315,25200
2018-05-15,1.560000,1.710000,1.550000,1.700000,1.677313,3025800
2018-05-16,1.680000,1.700000,1.650000,1.680000,1.657580,807800
2018-05-17,1.680000,1.680000,1.600000,1.650000,1.627980,214100
2018-05-18,1.650000,1.650000,1.650000,1.650000,1.627980,0
2018-05-21,1.650000,1.700000,1.650000,1.660000,1.637847,564200
2018-05-22,1.600000,1.630000,1.580000,1.580000,1.558915,372400
2018-05-23,1.580000,1.580000,1.580000,1.580000,1.558915,25600
2018-05-24,1.580000,1.580000,1.500000,1.550000,1.529315,806500
2018-05-25,1.550000,1.570000,1.550000,1.550000,1.529315,457800
2018-05-28,1.560000,1.560000,1.560000,1.560000,1.539181,34700
2018-05-30,1.560000,1.560000,1.560000,1.560000,1.539181,0
2018-05-31,1.480000,1.480000,1.480000,1.480000,1.460249,0
2018-06-01,1.480000,1.560000,1.480000,1.540000,1.519448,370500
2018-06-04,1.540000,1.550000,1.530000,1.540000,1.519448,424200
2018-06-05,1.550000,1.650000,1.550000,1.600000,1.578648,1677500
2018-06-06,1.610000,1.630000,1.580000,1.600000,1.578648,365700
2018-06-07,1.600000,1.650000,1.600000,1.650000,1.627980,483200
2018-06-08,1.570000,1.680000,1.570000,1.650000,1.627980,165900
2018-06-11,1.640000,1.660000,1.610000,1.660000,1.637847,162800
2018-06-12,1.660000,1.660000,1.660000,1.660000,1.637847,0
2018-06-13,1.660000,1.720000,1.650000,1.690000,1.667446,328000
2018-06-14,1.690000,1.690000,1.690000,1.690000,1.667446,0
2018-06-18,1.690000,1.690000,1.690000,1.690000,1.667446,0
2018-06-19,1.690000,1.690000,1.610000,1.610000,1.588514,26400
2018-06-20,1.610000,1.620000,1.610000,1.620000,1.598381,95600
2018-06-21,1.610000,1.610000,1.580000,1.580000,1.558915,115500
2018-06-22,1.590000,1.600000,1.590000,1.600000,1.578648,41800
2018-06-25,1.600000,1.600000,1.600000,1.600000,1.578648,0
2018-06-26,1.570000,1.680000,1.570000,1.640000,1.618114,411900
2018-06-27,1.620000,1.620000,1.620000,1.620000,1.598381,1088000
2018-06-28,1.600000,1.600000,1.600000,1.600000,1.578648,12000
2018-06-29,1.600000,1.600000,1.600000,1.600000,1.578648,233800
2018-07-02,1.600000,1.600000,1.570000,1.570000,1.549048,601000
2018-07-03,1.590000,1.610000,1.570000,1.600000,1.578648,1943100
2018-07-04,1.600000,1.600000,1.570000,1.570000,1.549048,472800
2018-07-05,1.590000,1.590000,1.580000,1.580000,1.558915,94000
2018-07-06,1.580000,1.590000,1.560000,1.570000,1.549048,682100
2018-07-09,1.560000,1.580000,1.560000,1.570000,1.549048,609200
2018-07-10,1.570000,1.570000,1.570000,1.570000,1.549048,0
2018-07-11,1.570000,1.570000,1.550000,1.550000,1.529315,876500
2018-07-12,1.550000,1.550000,1.550000,1.550000,1.529315,0
2018-07-13,1.550000,1.550000,1.520000,1.520000,1.499715,78900
2018-07-16,1.530000,1.530000,1.490000,1.510000,1.489849,352100
2018-07-17,1.530000,1.550000,1.510000,1.540000,1.519448,750600
2018-07-18,1.540000,1.540000,1.500000,1.540000,1.519448,63700
2018-07-19,1.530000,1.540000,1.500000,1.540000,1.519448,65900
2018-07-20,1.540000,1.540000,1.540000,1.540000,1.519448,0
2018-07-23,1.540000,1.540000,1.500000,1.540000,1.519448,228100
2018-07-24,1.540000,1.540000,1.540000,1.540000,1.519448,600
2018-07-25,1.530000,1.530000,1.520000,1.530000,1.519448,172100
2018-07-26,1.530000,1.530000,1.530000,1.530000,1.519448,330700
2018-07-27,1.600000,1.600000,1.530000,1.530000,1.519448,137100
2018-07-30,1.550000,1.560000,1.500000,1.500000,1.489655,374600
2018-07-31,1.510000,1.530000,1.480000,1.520000,1.509517,202000
2018-08-01,1.500000,1.510000,1.490000,1.500000,1.489655,1531800
2018-08-02,1.500000,1.500000,1.440000,1.450000,1.440000,737500
2018-08-03,1.450000,1.570000,1.440000,1.480000,1.469793,281900
2018-08-06,1.480000,1.480000,1.470000,1.470000,1.459862,105000
2018-08-07,1.460000,1.500000,1.450000,1.450000,1.440000,262500
2018-08-08,1.480000,1.480000,1.450000,1.450000,1.440000,307900
2018-08-09,1.450000,1.460000,1.400000,1.460000,1.449931,641200
2018-08-10,1.410000,1.460000,1.400000,1.460000,1.449931,1455000
2018-08-13,1.440000,1.520000,1.440000,1.500000,1.489655,581500
2018-08-14,1.500000,1.550000,1.500000,1.500000,1.489655,1180100
2018-08-15,1.510000,1.510000,1.450000,1.500000,1.489655,267100
2018-08-16,1.500000,1.520000,1.490000,1.520000,1.509517,135000
2018-08-17,1.480000,1.520000,1.470000,1.520000,1.509517,55300
2018-08-20,1.520000,1.520000,1.470000,1.500000,1.489655,7900
2018-08-21,1.480000,1.500000,1.470000,1.500000,1.489655,22600
2018-08-23,1.490000,1.490000,1.460000,1.480000,1.469793,187500
2018-08-24,1.480000,1.490000,1.480000,1.490000,1.479724,179800
2018-08-27,1.490000,1.500000,1.470000,1.490000,1.479724,149800
2018-08-28,1.490000,1.500000,1.460000,1.500000,1.489655,301800
2018-08-29,1.500000,1.500000,1.500000,1.500000,1.489655,484400
2018-08-30,1.500000,1.500000,1.490000,1.500000,1.489655,334500
2018-09-03,1.460000,1.510000,1.460000,1.510000,1.499586,2300
2018-09-04,1.510000,1.510000,1.510000,1.510000,1.499586,0
2018-09-05,1.450000,1.450000,1.450000,1.450000,1.440000,62700
2018-09-06,1.460000,1.500000,1.450000,1.450000,1.440000,507900
2018-09-07,1.450000,1.450000,1.440000,1.440000,1.430069,290000
2018-09-12,1.430000,1.440000,1.420000,1.440000,1.430069,16200
2018-09-13,1.450000,1.500000,1.450000,1.480000,1.469793,530800
2018-09-14,1.450000,1.480000,1.450000,1.480000,1.469793,691000
2018-09-18,1.470000,1.480000,1.450000,1.460000,1.449931,54400
2018-09-19,1.460000,1.460000,1.460000,1.460000,1.449931,12600
2018-09-20,1.460000,1.460000,1.460000,1.460000,1.449931,0
2018-09-21,1.460000,1.460000,1.440000,1.440000,1.430069,105300
2018-09-24,1.430000,1.430000,1.380000,1.410000,1.400276,156000
2018-09-25,1.420000,1.440000,1.390000,1.410000,1.400276,893300
2018-09-26,1.410000,1.420000,1.410000,1.410000,1.400276,159600
2018-09-27,1.400000,1.420000,1.400000,1.420000,1.410207,137000
2018-09-28,1.420000,1.440000,1.420000,1.440000,1.430069,137500
2018-10-01,1.400000,1.440000,1.400000,1.440000,1.430069,1661800
2018-10-02,1.440000,1.450000,1.440000,1.440000,1.430069,412800
2018-10-03,1.450000,1.450000,1.450000,1.450000,1.440000,323400
2018-10-04,1.440000,1.450000,1.440000,1.450000,1.440000,217300
2018-10-05,1.440000,1.440000,1.440000,1.440000,1.430069,103000
2018-10-08,1.440000,1.460000,1.440000,1.460000,1.449931,710200
2018-10-09,1.450000,1.450000,1.450000,1.450000,1.440000,295000
2018-10-10,1.450000,1.450000,1.400000,1.400000,1.390345,48500
2018-10-11,1.400000,1.450000,1.400000,1.430000,1.420138,11800
2018-10-12,1.430000,1.430000,1.430000,1.430000,1.420138,13300
2018-10-15,1.450000,1.480000,1.450000,1.480000,1.469793,54000
2018-10-16,1.480000,1.480000,1.480000,1.480000,1.469793,17000
2018-10-17,1.470000,1.480000,1.470000,1.480000,1.469793,62000
2018-10-18,1.500000,1.500000,1.480000,1.480000,1.469793,60300
2018-10-19,1.480000,1.480000,1.480000,1.480000,1.469793,0
2018-10-22,1.480000,1.480000,1.480000,1.480000,1.469793,58000
2018-10-23,1.480000,1.480000,1.480000,1.480000,1.469793,66200
2018-10-24,1.480000,1.500000,1.460000,1.460000,1.449931,129600
2018-10-25,1.450000,1.460000,1.450000,1.460000,1.449931,304000
2018-10-26,1.450000,1.500000,1.450000,1.500000,1.489655,45900
2018-10-29,1.420000,1.480000,1.420000,1.460000,1.449931,611800
2018-10-30,1.460000,1.460000,1.440000,1.450000,1.440000,558300
2018-10-31,1.450000,1.450000,1.450000,1.450000,1.440000,132500
2018-11-01,1.450000,1.450000,1.450000,1.450000,1.440000,8400
2018-11-02,1.450000,1.450000,1.450000,1.450000,1.440000,0
2018-11-05,1.500000,1.500000,1.500000,1.500000,1.489655,253200
2018-11-07,1.500000,1.500000,1.500000,1.500000,1.489655,465800
2018-11-08,1.520000,1.520000,1.500000,1.500000,1.489655,112700
2018-11-09,1.500000,1.520000,1.500000,1.500000,1.489655,105600
2018-11-12,1.510000,1.510000,1.510000,1.510000,1.499586,9200
2018-11-13,1.500000,1.510000,1.500000,1.500000,1.489655,80000
2018-11-14,1.500000,1.500000,1.500000,1.500000,1.489655,47900
2018-11-15,1.500000,1.500000,1.500000,1.500000,1.489655,0
2018-11-16,1.520000,1.520000,1.500000,1.500000,1.489655,15000
2018-11-19,1.500000,1.500000,1.500000,1.500000,1.489655,0
2018-11-21,1.500000,1.520000,1.500000,1.520000,1.509517,22500
2018-11-22,1.520000,1.520000,1.520000,1.520000,1.509517,0
2018-11-23,1.510000,1.510000,1.510000,1.510000,1.499586,20000
2018-11-26,1.520000,1.520000,1.520000,1.520000,1.509517,43000
2018-11-27,1.490000,1.500000,1.490000,1.500000,1.489655,251100
2018-11-28,1.500000,1.520000,1.500000,1.520000,1.509517,10800
2018-11-29,1.520000,1.530000,1.500000,1.530000,1.519448,130100
2018-11-30,1.500000,1.500000,1.500000,1.500000,1.489655,840600
2018-12-03,1.500000,1.500000,1.500000,1.500000,1.489655,217700
2018-12-04,1.500000,1.510000,1.500000,1.500000,1.489655,1911100
2018-12-05,1.480000,1.500000,1.480000,1.500000,1.489655,28000
2018-12-06,1.500000,1.500000,1.500000,1.500000,1.489655,69000
2018-12-07,1.500000,1.500000,1.490000,1.480000,1.469793,4163800
2018-12-10,1.490000,1.490000,1.440000,1.450000,1.440000,443200
2018-12-11,1.440000,1.440000,1.430000,1.430000,1.420138,800
2018-12-12,1.430000,1.430000,1.430000,1.430000,1.420138,0
2018-12-13,1.450000,1.450000,1.430000,1.450000,1.440000,364800
2018-12-14,1.450000,1.450000,1.450000,1.450000,1.440000,67000
2018-12-17,1.520000,1.520000,1.430000,1.430000,1.420138,16000
2018-12-18,1.450000,1.450000,1.410000,1.420000,1.410207,181600
2018-12-19,1.420000,1.420000,1.420000,1.420000,1.410207,0
2018-12-20,1.420000,1.440000,1.420000,1.440000,1.430069,10200
2018-12-21,1.440000,1.440000,1.440000,1.440000,1.430069,0
2018-12-24,1.400000,1.450000,1.400000,1.450000,1.440000,9400
2018-12-26,1.450000,1.450000,1.450000,1.450000,1.440000,0
2018-12-27,1.450000,1.450000,1.450000,1.450000,1.440000,0
2018-12-28,1.450000,1.450000,1.450000,1.450000,1.440000,0
2018-12-31,1.450000,1.500000,1.450000,1.500000,1.489655,57300
2019-01-02,1.490000,1.490000,1.490000,1.490000,1.479724,78000
2019-01-03,1.490000,1.490000,1.490000,1.490000,1.479724,0
2019-01-04,1.490000,1.490000,1.490000,1.490000,1.479724,0
2019-01-07,1.490000,1.490000,1.490000,1.490000,1.479724,0
2019-01-08,1.500000,1.500000,1.410000,1.430000,1.420138,646700
2019-01-09,1.420000,1.450000,1.420000,1.430000,1.420138,411100
2019-01-10,1.420000,1.420000,1.390000,1.390000,1.380414,552200
2019-01-11,1.390000,1.410000,1.380000,1.410000,1.400276,10600
2019-01-14,1.410000,1.410000,1.380000,1.390000,1.380414,314400
2019-01-15,1.390000,1.390000,1.380000,1.390000,1.380414,12000
2019-01-16,1.380000,1.380000,1.350000,1.360000,1.350621,83300
2019-01-17,1.360000,1.360000,1.360000,1.360000,1.350621,40000
2019-01-18,1.360000,1.380000,1.340000,1.360000,1.350621,612400
2019-01-22,1.380000,1.420000,1.370000,1.380000,1.370483,446100
2019-01-23,1.380000,1.410000,1.380000,1.380000,1.370483,58100
2019-01-24,1.330000,1.430000,1.330000,1.390000,1.380414,231400
2019-01-25,1.440000,1.440000,1.440000,1.440000,1.430069,100
2019-01-28,1.360000,1.380000,1.360000,1.360000,1.350621,260000
2019-01-29,1.360000,1.420000,1.360000,1.420000,1.410207,242300
2019-01-30,1.400000,1.400000,1.390000,1.390000,1.380414,44100
2019-01-31,1.360000,1.390000,1.350000,1.370000,1.360552,745600
2019-02-04,1.360000,1.360000,1.360000,1.360000,1.350621,21000
2019-02-07,1.380000,1.380000,1.350000,1.360000,1.350621,258900
2019-02-08,1.360000,1.390000,1.360000,1.370000,1.360552,54800
2019-02-11,1.400000,1.400000,1.390000,1.390000,1.380414,109100
2019-02-12,1.400000,1.400000,1.380000,1.390000,1.380414,214000
2019-02-13,1.400000,1.400000,1.380000,1.400000,1.390345,12400
2019-02-14,1.400000,1.400000,1.400000,1.400000,1.390345,0
2019-02-15,1.400000,1.410000,1.380000,1.400000,1.390345,127900
2019-02-18,1.400000,1.400000,1.400000,1.400000,1.390345,0
2019-02-19,1.400000,1.400000,1.400000,1.400000,1.390345,695000
2019-02-20,1.400000,1.410000,1.390000,1.390000,1.380414,274300
2019-02-21,1.390000,1.390000,1.350000,1.390000,1.380414,5517700
2019-02-22,1.360000,1.390000,1.360000,1.360000,1.350621,2260700
2019-02-25,1.360000,1.360000,1.360000,1.360000,1.350621,0
2019-02-26,1.360000,1.400000,1.360000,1.360000,1.350621,509400
2019-02-27,1.360000,1.360000,1.350000,1.350000,1.340690,1327300
2019-02-28,1.390000,1.390000,1.350000,1.360000,1.350621,1851700
2019-03-01,1.360000,1.370000,1.360000,1.360000,1.350621,44000
2019-03-04,1.360000,1.380000,1.360000,1.370000,1.360552,48100
2019-03-05,1.350000,1.390000,1.350000,1.390000,1.380414,6400
2019-03-06,1.360000,1.380000,1.360000,1.380000,1.370483,97900
2019-03-07,1.370000,1.400000,1.370000,1.400000,1.390345,501000
2019-03-08,1.360000,1.360000,1.360000,1.360000,1.350621,49100
2019-03-11,1.370000,1.370000,1.340000,1.350000,1.340690,290500
2019-03-12,1.350000,1.370000,1.350000,1.370000,1.360552,304900
2019-03-13,1.370000,1.370000,1.340000,1.350000,1.340690,518300
2019-03-14,1.350000,1.360000,1.350000,1.350000,1.340690,252800
2019-03-15,1.360000,1.380000,1.350000,1.380000,1.370483,7900
2019-03-18,1.360000,1.380000,1.360000,1.360000,1.350621,28300
2019-03-19,1.340000,1.340000,1.330000,1.330000,1.320828,8200
2019-03-20,1.380000,1.380000,1.330000,1.330000,1.320828,2086900
2019-03-21,1.340000,1.340000,1.330000,1.330000,1.320828,111500
2019-03-22,1.330000,1.330000,1.330000,1.330000,1.320828,0
2019-03-25,1.380000,1.400000,1.370000,1.370000,1.360552,686500
2019-03-26,1.370000,1.390000,1.370000,1.380000,1.370483,745900
2019-03-27,1.340000,1.340000,1.340000,1.340000,1.330759,5000
2019-03-28,1.340000,1.340000,1.340000,1.340000,1.330759,0
2019-03-29,1.340000,1.380000,1.340000,1.370000,1.360552,49100
2019-04-01,1.370000,1.390000,1.370000,1.380000,1.370483,30700
2019-04-02,1.380000,1.380000,1.380000,1.380000,1.370483,0
2019-04-03,1.350000,1.390000,1.350000,1.390000,1.380414,28500
2019-04-04,1.390000,1.390000,1.390000,1.390000,1.380414,0
2019-04-05,1.380000,1.400000,1.370000,1.370000,1.360552,27600
2019-04-08,1.400000,1.420000,1.370000,1.400000,1.390345,68300
2019-04-09,1.370000,1.370000,1.370000,1.370000,1.360552,2000
2019-04-10,1.390000,1.390000,1.390000,1.390000,1.380414,135100
2019-04-11,1.390000,1.420000,1.390000,1.390000,1.380414,799900
2019-04-12,1.390000,1.400000,1.390000,1.400000,1.390345,520200
2019-04-15,1.400000,1.420000,1.400000,1.400000,1.390345,2041000
2019-04-16,1.390000,1.400000,1.390000,1.400000,1.390345,1195000
2019-04-17,1.400000,1.410000,1.390000,1.410000,1.400276,112300
2019-04-18,1.400000,1.400000,1.390000,1.400000,1.390345,58600
2019-04-19,1.400000,1.430000,1.400000,1.430000,1.420138,87300
2019-04-22,1.430000,1.430000,1.420000,1.420000,1.410207,30000
2019-04-23,1.400000,1.400000,1.380000,1.380000,1.370483,750700
2019-04-24,1.400000,1.400000,1.400000,1.400000,1.390345,67300
2019-04-25,1.400000,1.400000,1.400000,1.400000,1.390345,843900
2019-04-26,1.400000,1.400000,1.400000,1.400000,1.390345,0
2019-04-29,1.400000,1.420000,1.390000,1.420000,1.410207,5000
2019-04-30,1.420000,1.420000,1.420000,1.420000,1.410207,0
2019-05-02,1.420000,1.420000,1.400000,1.400000,1.390345,12000
2019-05-03,1.400000,1.400000,1.400000,1.400000,1.390345,623000
2019-05-06,1.400000,1.410000,1.400000,1.400000,1.390345,846800
2019-05-07,1.400000,1.430000,1.400000,1.410000,1.400276,1171400
2019-05-08,1.420000,1.420000,1.400000,1.400000,1.390345,20200
2019-05-09,1.400000,1.400000,1.400000,1.400000,1.390345,0
2019-05-10,1.390000,1.400000,1.390000,1.400000,1.390345,576500
2019-05-13,1.400000,1.410000,1.380000,1.410000,1.400276,286600
2019-05-14,1.410000,1.410000,1.400000,1.400000,1.390345,1563000
2019-05-15,1.400000,1.400000,1.400000,1.400000,1.390345,0
2019-05-16,1.390000,1.400000,1.390000,1.390000,1.380414,12600
2019-05-17,1.390000,1.400000,1.390000,1.400000,1.390345,267100
2019-05-21,1.400000,1.400000,1.390000,1.400000,1.390345,127000
2019-05-23,1.390000,1.390000,1.390000,1.390000,1.380414,4000
2019-05-24,1.350000,1.400000,1.350000,1.370000,1.360552,75400
2019-05-27,1.390000,1.390000,1.390000,1.390000,1.380414,100
2019-05-28,1.380000,1.380000,1.370000,1.370000,1.360552,52100
2019-05-29,1.370000,1.400000,1.360000,1.360000,1.350621,42700
2019-05-30,1.360000,1.380000,1.350000,1.370000,1.360552,107200
2019-05-31,1.370000,1.370000,1.370000,1.370000,1.360552,2000
2019-06-03,1.360000,1.370000,1.350000,1.360000,1.350621,343700
2019-06-04,1.360000,1.360000,1.360000,1.360000,1.350621,3000
2019-06-05,1.360000,1.360000,1.360000,1.360000,1.350621,0
2019-06-06,1.360000,1.360000,1.360000,1.360000,1.350621,0
2019-06-07,1.340000,1.390000,1.330000,1.360000,1.350621,421200
2019-06-10,1.390000,1.390000,1.340000,1.340000,1.330759,260400
2019-06-11,1.390000,1.390000,1.320000,1.340000,1.330759,566400
2019-06-12,1.350000,1.370000,1.340000,1.370000,1.360552,41900
